world,scenario_id,condition,system,channel,run_idx,episode_id,valid,censored,hit_cap_sim_steps,hit_cap_wallclock,termination_reason,duration_s,ticks,wallclock_s,turns,agent_turns,user_turns,turn_taking,conv_progression,selectivity,n_distractors_injected,n_distractors_ignored,prd,efficiency,optimal_blocks,blocks_walked,pass_at_1,over_ratio,under_ratio,budget_side,faithfulness,dnsmos,utmos,nisqa,speech_complexity_preset,agent_model_id,decision_model_arm,ideal_tool_calls,actual_tool_calls,conditional_pop_note,conv_progression_raw13,faithfulness_raw13,conv_progression_pass_gate,faithfulness_pass_gate
nyc_geo,geo_a_base_i2,base,xai-realtime,realistic,4,f2ba5cd4-42f2-48c0-9760-9398a00dc4a5,1,0,0,0,user_stop,245.2,1226,506.7,31,15,16,0.9273,0.0,1.0,1,1,1,1.0,5,5,1,,0.5714,under,0.5,3.185,3.767,3.213,regular,xai:xai-realtime,luna,7,4,,1,2,0,1
nyc_geo,geo_a_base_i3,base,xai-realtime,realistic,0,44dc3eb0-ea52-491b-9f11-953579441427,1,1,1,0,max_steps,1200.2,6001,2938.9,365,182,183,0.0,0.0,0.5385,13,7,0,,5,15,0,2.1429,,over,0.0,3.108,3.683,3.084,regular,xai:xai-realtime,luna,7,15,,1,1,0,0
nyc_geo,geo_a_base_i3,base,xai-realtime,realistic,1,ae65c0c6-7e47-4434-ad02-794b77c31dfd,1,0,0,0,user_stop,1185.6,5928,3045.5,217,108,109,0.8556,0.0,0.6,10,6,1,0.2381,5,21,0,3.5714,,over,0.0,3.163,3.711,3.235,regular,xai:xai-realtime,luna,7,25,,1,1,0,0
nyc_geo,geo_a_base_i3,base,xai-realtime,realistic,2,cca14d36-7347-406b-8c96-e7138a91f436,1,0,0,0,user_stop,223.4,1117,572.6,77,38,39,0.7273,0.5,0.75,4,3,1,1.0,5,5,1,,0.7143,under,0.5,3.074,3.689,3.078,regular,xai:xai-realtime,luna,7,5,,2,2,1,1
nyc_geo,geo_a_base_i3,base,xai-realtime,realistic,3,5639c855-e112-4c98-8372-9e3d4b0cca88,1,0,0,0,user_stop,434.6,2173,967.5,169,84,85,0.5977,0.0,0.75,4,3,1,0.7143,5,7,0,,,on,0.5,3.087,3.742,3.109,regular,xai:xai-realtime,luna,7,7,,1,2,0,1
nyc_geo,geo_a_base_i3,base,xai-realtime,realistic,4,120b1d17-9168-4f72-88f5-83949ff138c0,1,0,0,0,user_stop,287.8,1439,593.6,69,34,35,0.7192,0.0,0.75,4,3,1,1.0,5,5,1,,,on,0.5,3.154,3.668,3.199,regular,xai:xai-realtime,luna,7,7,,1,2,0,1
nyc_geo,geo_b_blocked_i1,blocked,xai-realtime,realistic,0,1e064ead-171e-43f7-b59c-b0ca40ffc6b1,1,0,0,0,user_stop,1121.4,5607,3222.1,229,114,115,0.7507,0.0,0.4375,16,7,1,0.4118,7,17,0,3.1429,,over,0.5,3.096,3.69,3.242,regular,xai:xai-realtime,luna,7,22,,1,2,0,1
nyc_geo,geo_b_blocked_i1,blocked,xai-realtime,realistic,1,26d15db8-f04c-4196-9a0f-2808f9f852b6,1,1,1,0,max_steps,1200.2,6001,3464.6,272,136,136,0.749,0.5,0.4375,16,7,0,,7,22,0,4.0,,over,0.0,3.09,3.657,3.136,regular,xai:xai-realtime,luna,7,28,,2,1,1,0
nyc_geo,geo_b_blocked_i1,blocked,xai-realtime,realistic,2,a7b4dd2a-6447-4e0f-a185-21b579ac89ca,1,1,1,0,max_steps,1200.2,6001,3622.1,314,157,157,0.7225,0.0,0.2857,14,4,0,,7,17,0,2.4286,,over,0.0,3.122,3.713,3.168,regular,xai:xai-realtime,luna,7,17,,1,1,0,0
nyc_geo,geo_b_blocked_i1,blocked,xai-realtime,realistic,3,dd46785e-9cea-4bdc-8f73-3858208ec558,1,1,1,0,max_steps,1200.2,6001,3592.9,220,110,110,0.6951,0.0,0.4444,18,8,0,,7,20,0,2.8571,,over,0.0,3.069,3.753,3.282,regular,xai:xai-realtime,luna,7,20,,1,1,0,0
nyc_geo,geo_b_blocked_i1,blocked,xai-realtime,realistic,4,a86298a6-dee0-4466-a592-d208b213bbca,1,1,1,0,max_steps,1200.2,6001,3334.4,204,102,102,0.7719,0.5,0.3,10,3,0,,7,14,0,1.4286,,over,0.0,3.158,3.732,3.195,regular,xai:xai-realtime,luna,7,10,,2,1,1,0
nyc_geo,geo_b_blocked_i2,blocked,xai-realtime,realistic,0,f6a1573b-f2ba-425c-99d4-bd63e219a159,1,0,0,0,user_stop,1120.8,5604,3080.8,185,92,93,0.8383,0.0,0.5385,13,7,1,0.4118,7,17,0,1.5714,,over,0.0,3.16,3.869,3.218,regular,xai:xai-realtime,luna,7,11,,1,1,0,0
nyc_geo,geo_b_blocked_i2,blocked,xai-realtime,realistic,1,bbf43e61-f437-48b5-a99d-f6cea7efd7ac,1,0,0,0,user_stop,725.2,3626,1764.1,153,76,77,0.7556,0.5,0.25,8,2,1,0.6364,7,11,0,1.7143,,over,0.5,3.139,3.704,3.31,regular,xai:xai-realtime,luna,7,12,,2,2,1,1
nyc_geo,geo_b_blocked_i2,blocked,xai-realtime,realistic,2,93986c86-ca45-4a35-9367-4797fa93c24b,1,1,1,0,max_steps,1200.2,6001,3636.8,167,83,84,0.0,0.0,0.625,8,5,0,,7,13,0,2.2857,,over,0.0,3.116,3.752,3.086,regular,xai:xai-realtime,luna,7,16,,1,1,0,0
nyc_geo,geo_b_blocked_i2,blocked,xai-realtime,realistic,3,6ab75601-a556-4651-9897-8d791a41591b,1,1,1,0,max_steps,1200.2,6001,3717.7,316,158,158,0.731,0.0,0.1429,14,2,0,,5,10,0,2.2857,,over,0.0,3.105,3.773,3.211,regular,xai:xai-realtime,luna,7,16,,1,1,0,0
nyc_geo,geo_b_blocked_i2,blocked,xai-realtime,realistic,4,81e1979e-7918-43bf-8dca-59531c742ef6,1,1,1,0,max_steps,1200.2,6001,3338.1,396,198,198,0.6241,0.0,0.8125,16,13,0,,5,19,0,1.1429,,over,0.0,3.058,3.697,3.163,regular,xai:xai-realtime,luna,7,8,,1,1,0,0
nyc_geo,geo_b_blocked_i3,blocked,xai-realtime,realistic,0,ba735f4e-b1e7-49d9-8e2d-2c87baae1218,1,1,1,0,max_steps,1200.2,6001,3486.1,236,118,118,0.7365,0.5,0.25,8,2,0,,7,15,0,1.5714,,over,0.5,3.107,3.715,3.114,regular,xai:xai-realtime,luna,7,11,,2,2,1,1
nyc_geo,geo_b_blocked_i3,blocked,xai-realtime,realistic,1,ef9eb26b-a38b-434d-a6e0-fb8e37ea7477,1,0,0,0,user_stop,877.4,4387,2594.9,197,98,99,0.7258,0.0,0.3846,13,5,1,0.4667,5,15,0,2.4286,,over,0.0,3.149,3.766,3.221,regular,xai:xai-realtime,luna,7,17,,1,1,0,0
nyc_geo,geo_b_blocked_i3,blocked,xai-realtime,realistic,2,7202490a-290c-42df-a0cd-7a8fb75f4bc2,1,1,1,0,max_steps,1200.2,6001,3709.6,301,150,151,0.0,0.0,0.6364,11,7,0,,7,11,0,1.1429,,over,0.0,3.142,3.727,3.218,regular,xai:xai-realtime,luna,7,8,,1,1,0,0
nyc_geo,geo_b_blocked_i3,blocked,xai-realtime,realistic,3,87cba4f8-3565-4fc9-b1c6-fc012d348fb1,1,0,0,0,user_stop,482.8,2414,1343.2,137,68,69,0.7098,0.5,0.25,4,1,1,0.7778,5,9,1,,0.8571,under,0.5,3.055,3.671,3.079,regular,xai:xai-realtime,luna,7,6,,2,2,1,1
nyc_geo,geo_b_blocked_i3,blocked,xai-realtime,realistic,4,e74724a1-3291-4fc9-8c64-fdd80914b6e3,1,0,0,0,user_stop,668.6,3343,1807.6,243,121,122,0.6188,0.0,0.7778,9,7,1,0.7778,5,9,1,,,on,0.5,3.101,3.726,3.176,regular,xai:xai-realtime,luna,7,7,,1,2,0,1
nyc_geo,geo_f_errand_i1,errand,xai-realtime,realistic,0,68715a35-c2b8-43c5-be52-33779df5378a,1,0,0,0,user_stop,676.6,3383,1462.5,215,107,108,0.6667,0.0,0.7273,11,8,1,0.7333,11,15,0,1.2308,,over,0.0,3.068,3.805,3.245,regular,xai:xai-realtime,luna,13,16,,1,1,0,0
nyc_geo,geo_f_errand_i1,errand,xai-realtime,realistic,1,70328969-d13f-4a78-b0c3-a90fff627e8f,1,0,0,0,user_stop,750.8,3754,1750.1,207,103,104,0.7279,0.0,0.3333,6,2,1,0.7333,11,15,0,,0.8462,under,0.0,3.048,3.749,3.158,regular,xai:xai-realtime,luna,13,11,,1,1,0,0
nyc_geo,geo_f_errand_i1,errand,xai-realtime,realistic,2,0a699fae-9112-488e-ab3f-ea5e6044f077,1,0,0,0,user_stop,712.2,3561,1824.0,195,97,98,0.7071,0.5,0.625,8,5,1,0.8462,11,13,1,1.4615,,over,0.5,3.076,3.751,3.158,regular,xai:xai-realtime,luna,13,19,,2,2,1,1
nyc_geo,geo_f_errand_i1,errand,xai-realtime,realistic,3,921bb814-a4a9-4ad8-9003-7d6247a0df18,1,0,0,0,user_stop,1099.2,5496,3425.6,201,100,101,0.8193,0.5,0.5,10,5,1,0.5789,11,19,0,1.1538,,over,0.0,3.087,3.704,3.185,regular,xai:xai-realtime,luna,13,15,,2,1,1,0
nyc_geo,geo_f_errand_i1,errand,xai-realtime,realistic,4,64ccd903-eb31-4e38-b673-553d30cb189c,1,1,1,0,max_steps,1200.2,6001,3597.5,224,112,112,0.8283,0.5,0.5556,9,5,0,,11,15,0,1.0769,,over,0.0,3.208,3.664,3.204,regular,xai:xai-realtime,luna,13,14,,2,1,1,0
nyc_geo,geo_f_errand_i2,errand,xai-realtime,realistic,0,ce85a18d-1bea-4cd8-b00a-34a1123b4808,1,0,0,0,user_stop,554.0,2770,1199.0,137,68,69,0.736,0.0,0.6667,6,4,1,1.0,11,11,1,,0.8462,under,0.5,3.109,3.831,3.219,regular,xai:xai-realtime,luna,13,11,,1,2,0,1
nyc_geo,geo_f_errand_i2,errand,xai-realtime,realistic,1,24eb8c4b-e32e-408e-8271-b46cbf69afab,1,1,1,0,max_steps,1200.2,6001,3064.2,224,112,112,0.7909,0.0,0.7222,18,13,0,,5,11,0,5.8333,,over,0.0,3.114,3.746,3.193,regular,xai:xai-realtime,luna,6,35,,1,1,0,0
nyc_geo,geo_f_errand_i2,errand,xai-realtime,realistic,2,bc170159-bd2c-4553-82a9-f5350e72fd2a,1,0,0,0,user_stop,671.8,3359,1725.9,139,69,70,0.7672,0.0,0.4,10,4,1,1.0,11,11,1,1.0769,,over,0.5,3.147,3.747,3.227,regular,xai:xai-realtime,luna,13,14,,1,2,0,1
nyc_geo,geo_f_errand_i2,errand,xai-realtime,realistic,3,76823aa6-6be4-49fe-9470-3d037f8e2303,1,0,0,0,user_stop,705.4,3527,1901.0,233,116,117,0.6977,0.0,0.25,12,3,1,0.8462,11,13,1,,0.9231,under,0.0,3.094,3.825,3.145,regular,xai:xai-realtime,luna,13,12,,1,1,0,0
nyc_geo,geo_f_errand_i2,errand,xai-realtime,realistic,4,831ee95f-804e-4fc3-a8f3-5e695b2de7ed,1,0,0,0,user_stop,979.2,4896,2768.8,285,142,143,0.764,0.0,0.5385,13,7,1,0.5238,11,21,0,1.1538,,over,0.0,3.17,3.757,3.281,regular,xai:xai-realtime,luna,13,15,,1,1,0,0
nyc_geo,geo_f_errand_i3,errand,xai-realtime,realistic,0,14c2ecda-877c-4f79-8994-c135c05618a3,1,0,0,0,user_stop,783.8,3919,1898.3,189,94,95,0.7527,0.0,0.75,4,3,1,1.0,11,11,1,,0.75,under,0.5,3.133,3.726,3.164,regular,xai:xai-realtime,luna,12,9,,1,2,0,1
nyc_geo,geo_f_errand_i3,errand,xai-realtime,realistic,1,710fa3f4-3fb2-4810-aa73-14caabee366d,1,0,0,0,user_stop,923.6,4618,2401.5,207,103,104,0.7708,0.5,0.5,10,5,1,0.44,11,25,0,,0.75,under,0.0,3.159,3.83,3.195,regular,xai:xai-realtime,luna,12,9,,2,1,1,0
nyc_geo,geo_f_errand_i3,errand,xai-realtime,realistic,2,182ee0fb-4d8e-4bf6-a1ca-86107cdf02df,1,1,1,0,max_steps,1200.2,6001,3468.0,307,153,154,0.0,0.0,0.3636,11,4,0,,11,11,0,1.0833,,over,0.0,3.159,3.759,3.296,regular,xai:xai-realtime,luna,12,13,,1,1,0,0
nyc_geo,geo_f_errand_i3,errand,xai-realtime,realistic,3,9742e925-bf61-41e1-a99c-914d46f8867d,1,1,1,0,max_steps,1200.2,6001,3640.3,192,96,96,0.8632,0.5,0.3077,13,4,0,,11,13,0,1.6667,,over,0.5,3.161,3.777,3.271,regular,xai:xai-realtime,luna,12,20,,2,2,1,1
nyc_geo,geo_f_errand_i3,errand,xai-realtime,realistic,4,70ecea7c-9bc6-4a62-871f-6d344a2b35f9,1,1,1,0,max_steps,1200.2,6001,3315.1,280,140,140,0.7759,0.0,0.2727,22,6,0,,5,12,0,1.8333,,over,0.0,3.168,3.75,3.198,regular,xai:xai-realtime,luna,6,11,,1,1,0,0
